appid,currency,local_price,price_in_usd,relative_price_to_us
598670,COP,23500.0,8.02856117934439,0.8036597777121511
598670,KZT,1850.0,5.6692731563706795,0.5674948104475155
598670,NOK,70.0,8.502258017538214,0.8510768786324538
598670,PEN,27.95,8.550564582001291,0.8559123705706998
598670,SGD,10.5,7.430372105958521,0.7437809915874396
598670,VND,120000.0,5.312833666167907,0.5318151817985892
598670,HKD,75.0,9.665644728789097,0.9675320048837934
598670,ILS,36.95,9.791970319332187,0.980177209142361
598670,NZD,11.99,8.701098050997578,0.8709807858856434
598670,ZAR,109.0,8.095379313453904,0.8103482796250154
598670,CHF,10.0,10.070371757843812,1.0080452210053865
598670,CRC,4600.0,8.320888585231929,0.8329217803034964
598670,SAR,33.0,8.800821409998267,0.8809631041039306
598670,AED,33.0,8.985021968378714,0.8994015984363076
598670,UYU,229.0,8.136102715845299,0.8144246962808107
598670,KWD,1.95,6.396567503468908,0.6402970473942851
598670,QAR,24.99,6.862933567681871,0.6869803371052924
744050,USD,19.99,19.99,1.0
744050,CAD,22.79,17.465863395336253,0.8737300347842049
744050,CNY,70.0,10.17208109589933,0.508858484036985
744050,TWD,318.0,10.161042944785276,0.5083063003894586
744050,USD,19.99,19.99,1.0
744050,BRL,37.99,12.139319380092667,0.6072696038065367
744050,JPY,2000.0,17.653886723835836,0.8831359041438638
744050,TRY,32.0,8.48079761901607,0.42425200695428067
744050,RUB,435.0,7.232461281392623,0.3618039660526575
744050,ARS,224.99,14.245283018867925,0.7126204611739833
744050,EUR,19.99,21.527470409151167,1.0769119764457813
744050,CLP,7700.0,11.915815536985452,0.5960888212599026
744050,INR,529.0,7.848012628030904,0.3925969298664785
744050,IDR,108999.0,8.16345534503614,0.4083769557296718
744050,MYR,39.0,8.80327192787818,0.4403837882880531
744050,MXN,185.99,8.979007785604525,0.44917497676861057
744050,PHP,449.95,9.04174466707872,0.45231339004896054
744050,PLN,71.99,18.005859220142952,0.9007433326734844
744050,KRW,20500.0,17.78047616982523,0.889468542762643
744050,THB,289.0,8.224245873648265,0.41141800268375517
744050,UAH,279.0,10.313886690975401,0.5159523107041222
744050,GBP,15.49,19.61213800158771,0.9810974488037875
744050,COP,31000.0,10.590867938709621,0.5298083010860242
744050,KZT,2650.0,8.120850737503947,0.4062456597050499
744050,NOK,145.0,17.611820179186303,0.881031524721676
744050,PEN,37.0,11.319173149697594,0.5662417783740668
744050,SGD,18.5,13.091607996212634,0.6549078537375005
744050,VND,188000.0,8.323439410329721,0.41638016059678445
744050,HKD,89.0,11.469898411496395,0.5737818114805601
744050,ILS,73.95,19.59719093679608,0.9803497217006544
744050,NZD,24.79,17.990010065407002,0.899950478509605
744050,ZAR,130.0,9.655039548156033,0.48299347414487415
744050,CHF,19.5,19.637224927795433,0.9823524226010723
744050,CRC,8500.0,15.375554994450303,0.7691623308879592
744050,SAR,34.95,9.320869947861802,0.4662766357109456
744050,AED,53.0,14.430489828002175,0.7218854341171674
744050,UYU,429.0,15.241869279902327,0.7624747013457893
744050,KWD,3.35,10.988974941856842,0.5497236088972908
744050,QAR,41.99,11.531595858621921,0.5768682270446184
8890,USD,4.99,4.99,1.0
8890,CAD,5.49,4.207441423448707,0.8431746339576568
8890,TWD,149.0,4.7609918200409,0.9541065771625049
8890,USD,4.99,4.99,1.0
8890,BRL,7.99,2.553123502156894,0.5116479964242272
8890,JPY,498.0,4.395817794235123,0.8809254096663572
8890,TRY,10.0,2.6502492559425215,0.5311120753391826
8890,RUB,169.0,2.8098527736904675,0.5630967482345626
8890,ARS,89.99,5.697733316449284,1.1418303239377323
8890,EUR,3.99,4.2968787860186675,0.8610979531099534
8890,CLP,3000.0,4.642525533890436,0.9303658384549971
8890,INR,249.0,3.6940550933453595,0.7402916018728175
8890,IDR,45999.0,3.445084655972232,0.6903977266477419
8890,MYR,12.0,2.7086990547317478,0.5428254618700897
8890,MXN,55.99,2.7030197640518168,0.5416873274652939
8890,PHP,165.95,3.3347650350076976,0.6682895861738872
8890,PLN,17.9,4.477078483686051,0.8972101169711525
8890,THB,129.0,3.6710301650540695,0.7356773877863867
8890,UAH,51.0,1.8853341263073313,0.37782247020187
8890,GBP,2.99,3.7856870642186737,0.7586547222883113
8890,COP,11900.0,4.0655267248595,0.8147348146011021
8890,KZT,1050.0,3.217695575237413,0.6448287725926679
8890,NOK,36.0,4.372589837591081,0.8762705085352869
8890,PEN,14.95,4.5735577996751084,0.9165446492334887
8890,SGD,5.5,3.892099674549702,0.779979894699339
8890,VND,88000.0,3.8960780218564652,0.7807771586886704
8890,HKD,39.0,5.0261352589703305,1.0072415348637938
8890,ILS,18.5,4.902610308731947,0.9824870358180253
8890,NZD,7.99,5.798313046494633,1.1619865824638542
8890,ZAR,55.0,4.08482442421986,0.818602089022016
8890,CHF,5.0,5.035185878921906,1.0090552863570954
8890,CRC,2840.0,5.137244256969278,1.0295078671281117
8890,SAR,17.0,4.533756483938501,0.9085684336550102
8890,AED,17.0,4.6286476806799435,0.9275847055470828
8890,UYU,138.0,4.90297892919935,0.9825609076551804
8890,KWD,1.75,5.740509297984918,1.1504026649268373
8890,QAR,21.5,5.904484662071238,1.1832634593329134
474910,USD,4.99,4.99,1.0
474910,CAD,5.49,4.207441423448707,0.8431746339576568
474910,CNY,21.0,3.051624328769799,0.6115479616773144
474910,TWD,148.0,4.729038854805726,0.9477031773157767
474910,USD,4.99,4.99,1.0
474910,BRL,10.49,3.3519731586515418,0.6717381079462007
474910,JPY,498.0,4.395817794235123,0.8809254096663572
474910,TRY,10.0,2.6502492559425215,0.5311120753391826
474910,RUB,129.0,2.1447988627578125,0.4298194113743111
474910,ARS,67.99,4.30479929086995,0.8626852286312525
474910,EUR,4.99,5.3737907624644485,1.0769119764457813
474910,CLP,3000.0,4.642525533890436,0.9303658384549971
474910,INR,259.0,3.8424107195841293,0.7700221882934126
474910,IDR,45999.0,3.445084655972232,0.6903977266477419
474910,MYR,12.0,2.7086990547317478,0.5428254618700897
474910,MXN,55.99,2.7030197640518168,0.5416873274652939
474910,PHP,165.95,3.3347650350076976,0.6682895861738872
474910,PLN,17.99,4.499588934162685,0.9017212292911192
474910,KRW,5500.0,4.770371655318964,0.9559863036711351
474910,THB,129.0,3.6710301650540695,0.7356773877863867
474910,UAH,99.0,3.65976624518482,0.7334200892153947
474910,GBP,3.99,5.051803139208197,1.012385398638917
474910,COP,11900.0,4.0655267248595,0.8147348146011021
474910,KZT,1050.0,3.217695575237413,0.6448287725926679
474910,NOK,36.0,4.372589837591081,0.8762705085352869
474910,PEN,14.95,4.5735577996751084,0.9165446492334887
474910,SGD,5.5,3.892099674549702,0.779979894699339
474910,VND,70000.0,3.099152971931279,0.6210727398659878
474910,HKD,39.0,5.0261352589703305,1.0072415348637938
474910,ILS,18.5,4.902610308731947,0.9824870358180253
474910,NZD,5.99,4.346920544243161,0.8711263615717757
474910,ZAR,55.0,4.08482442421986,0.818602089022016
474910,CHF,5.0,5.035185878921906,1.0090552863570954
474910,CRC,2400.0,4.341333174903615,0.8700066482772775
474910,SAR,17.0,4.533756483938501,0.9085684336550102
474910,AED,17.0,4.6286476806799435,0.9275847055470828
474910,UYU,120.0,4.2634599384342176,0.8544007892653742
474910,KWD,1.1,3.6083201301619483,0.7231102465254405
474910,QAR,12.99,3.5674072446653664,0.7149112714760253
511670,USD,1.99,1.99,1.0
511670,CAD,2.19,1.678378272741834,0.8434061672069517
511670,CNY,11.0,1.598469886498466,0.8032511992454604
511670,TWD,61.0,1.9491308793456033,0.9794627534400017
511670,USD,1.99,1.99,1.0
511670,BRL,4.29,1.3708260105448153,0.688857291731063
511670,JPY,198.0,1.7477347856597478,0.8782586862611799
511670,TRY,4.0,1.0600997023770087,0.5327134182799038
511670,RUB,59.0,0.9809545186256661,0.49294196915862615
511670,ARS,26.99,1.7088767886539191,0.8587320545999594
511670,EUR,1.99,2.143054833127105,1.0769119764457813
511670,CLP,1200.0,1.8570102135561743,0.9331709615860173
511670,INR,119.0,1.7654319522413566,0.8871517347946516
511670,IDR,18999.0,1.422925789230558,0.7150380850404814
511670,MYR,5.0,1.1286246061382281,0.5671480432855418
511670,MXN,25.99,1.2547148360011915,0.6305099678397947
511670,PHP,69.95,1.4056451593780566,0.7063543514462596
511670,PLN,7.19,1.7983348769666319,0.9036858678224281
511670,KRW,2200.0,1.9081486621275856,0.9588686744359727
511670,THB,49.0,1.394422310756972,0.700714729023604
511670,UAH,40.0,1.4786934323979068,0.7430620263306065
511670,GBP,1.59,2.0131245592333413,1.0116203815242921
511670,COP,5000.0,1.7082045062434874,0.8583942242429585
511670,KZT,450.0,1.3790123893874626,0.6929710499434486
511670,NOK,15.0,1.8219124323296174,0.9155338855927726
511670,PEN,5.95,1.8202454119108293,0.914696186889864
511670,SGD,2.5,1.76913621570441,0.889013173720809
511670,VND,30000.0,1.3282084165419767,0.667441415347727
511670,HKD,15.0,1.9331289457578194,0.9714215807828238
511670,ILS,7.25,1.9212932290976548,0.9654739844711833
511670,NZD,2.39,1.7344140401905097,0.871564844316839
511670,ZAR,24.0,1.7824688396595751,0.8957129847535553
511670,CHF,2.0,2.0140743515687625,1.0120976641049058
511670,CRC,950.0,1.7184443817326809,0.8635398903179301
511670,SAR,7.0,1.8668409051511474,0.938111007613642
511670,AED,7.0,1.9059137508682118,0.9577456034513627
511670,UYU,48.0,1.705383975373687,0.856976872047079
511670,KWD,0.45,1.476130962338979,0.7417743529341603
511670,QAR,5.49,1.507703292780051,0.7576398456181161
459680,USD,6.99,6.99,1.0
459680,CAD,7.99,6.123398355802399,0.8760226546212302
459680,CNY,28.0,4.068832438359732,0.5820933388211348
459680,TWD,138.0,4.409509202453988,0.6308310733124446
459680,USD,6.99,6.99,1.0
459680,BRL,14.49,4.6301326090429775,0.6623937924238881
459680,JPY,720.0,6.355399220580901,0.9092130501546354
459680,TRY,13.5,3.577836495522404,0.5118507146670106
459680,RUB,175.0,2.9096108603303654,0.41625334196428687
459680,ARS,94.99,6.014309231353678,0.8604161990491671
459680,EUR,6.99,7.527614715356012,1.0769119764457813
459680,CLP,3300.0,5.10677808727948,0.7305834173504263
459680,INR,259.0,3.8424107195841293,0.5497011043754119
459680,IDR,52999.0,3.9693480658682216,0.5678609536292163
459680,MYR,17.5,3.9501861214837986,0.5651196168074104
459680,MXN,82.49,3.982355783829868,0.5697218574863903
459680,PHP,219.95,4.419894965049371,0.6323168762588514
459680,PLN,25.49,6.3754598072155,0.9120829480994993
459680,KRW,7500.0,6.505052257253133,0.9306226405226227
459680,THB,139.0,3.9556061468412067,0.5658950138542499
459680,UAH,129.0,4.76878631948325,0.6822298025011803
459680,GBP,5.19,6.571142429195624,0.9400776007432938
459680,COP,13490.0,4.608735757844929,0.6593327264441958
459680,KZT,1400.0,4.290260766983217,0.6137712112994588
459680,NOK,52.0,6.315963098742674,0.9035712587614697
459680,PEN,15.5,4.7418157789273705,0.678371356069724
459680,SGD,7.5,5.307408647113229,0.7592859294868711
459680,VND,90000.0,3.9846252496259305,0.5700465307047111
459680,HKD,38.0,4.897259995919809,0.7006094414763675
459680,ILS,25.95,6.876904730356433,0.983820419221235
459680,NZD,8.89,6.451439672507796,0.9229527428480394
459680,ZAR,58.0,4.307633029177307,0.6162565134731484
459680,CHF,7.25,7.301019524436764,1.0444949248121265
459680,CRC,3300.0,5.9693331154924705,0.8539818477099386
459680,SAR,15.95,4.253730348165829,0.6085451141868138
459680,AED,21.0,5.717741252604636,0.8179887342782025
459680,UYU,165.0,5.862257415347049,0.8386634356719669
459680,KWD,1.45,4.756421989758931,0.6804609427409057
459680,QAR,17.99,4.94054321258891,0.7068016040899728
473800,USD,0.61,0.61,1.0
473800,CAD,0.67,0.5134764578707894,0.8417646850340811
473800,CNY,3.0,0.4359463326813998,0.7146661191498358
473800,TWD,18.0,0.5751533742331288,0.9428743839887358
473800,USD,0.61,0.61,1.0
473800,BRL,1.32,0.421792618629174,0.6914633092281541
473800,JPY,61.0,0.538443545076993,0.8826943361917918
473800,TRY,1.24,0.32863090773687265,0.5387391930112666
473800,RUB,18.0,0.29927425991969475,0.49061354085195863
473800,EUR,0.61,0.6569163056319266,1.0769119764457813
473800,CLP,372.0,0.575673166202414,0.9437265019711706
473800,INR,36.0,0.5340802544595701,0.8755414007533936
473800,IDR,5889.0,0.4410553172682118,0.72304150371838
473800,MYR,1.55,0.34987362790285076,0.5735633244309029
473800,MXN,8.05,0.38862848902691777,0.6370958836506849
473800,PHP,21.68,0.4356595719130274,0.7141960195295531
473800,KRW,680.0,0.5897914046576174,0.966871155176422
473800,THB,15.19,0.43227091633466136,0.7086408464502646
473800,GBP,0.49,0.6203968767448662,1.0170440602374855
473800,COP,1550.0,0.5295433969354811,0.8681039294024281
473800,NOK,4.65,0.5647928540221815,0.9258899246265271
473800,PEN,1.84,0.5628994214984749,0.9227859368827458
473800,SGD,0.77,0.5448939544369582,0.8932687777655053
473800,HKD,4.65,0.599269973184924,0.9824097921064329
473800,NZD,0.74,0.5370152258330448,0.8803528292344998
473800,ZAR,7.44,0.5525653402944684,0.9058448201548662
473800,CHF,0.62,0.6243630489863163,1.023545981944781
473800,SAR,2.17,0.5787206805968557,0.9487224272079601
473800,AED,2.17,0.5908332627691457,0.9685791192936816
495780,USD,2.99,2.99,1.0
495780,CAD,3.29,2.5213993229774583,0.8432773655443003
495780,CNY,15.0,2.179731663406999,0.7290072452866216
495780,TWD,92.0,2.939672801635992,0.9831681610822716
495780,USD,2.99,2.99,1.0
495780,BRL,6.29,2.0099057357405337,0.6722092761674026
495780,JPY,298.0,2.6304291218515394,0.8797421812212506
495780,TRY,6.0,1.5901495535655128,0.5318225931657233
495780,RUB,79.0,1.3134814740919936,0.4392914629070212
495780,EUR,2.99,3.2199668095728864,1.0769119764457813
495780,CLP,1800.0,2.7855153203342615,0.9316104750281811
495780,INR,169.0,2.507210083435204,0.8385318004800012
495780,IDR,25999.0,1.9471891991265475,0.6512338458617215
495780,MYR,8.0,1.805799369821165,0.6039462775321621
495780,MXN,35.99,1.7374831453514,0.5810980419235451
495780,PHP,99.95,2.0084951205123196,0.6717374984991035
495780,KRW,3300.0,2.8622229931913785,0.9572652151141734
495780,THB,79.0,2.2481502561183837,0.7518897177653456
495780,GBP,1.99,2.5195709892291505,0.8426658826853345
495780,COP,7200.0,2.459814488990622,0.8226804311005423
495780,NOK,20.0,2.4292165764394897,0.8124470155316018
495780,PEN,8.95,2.738016207832256,0.9157244842248347
495780,SGD,3.5,2.476790701986174,0.8283580943097572
495780,HKD,23.0,2.9641310501619897,0.9913481773117022
495780,NZD,3.59,2.605249541541393,0.8713209169034759
495780,ZAR,35.0,2.5994337245035473,0.8693758275931596
495780,CHF,3.0,3.0211115273531437,1.010405193094697
495780,SAR,11.0,2.933607136666089,0.9811395105906652
495780,AED,10.0,2.7227339298117315,0.910613354452084
391300,USD,4.99,4.99,1.0
391300,CAD,5.49,4.207441423448707,0.8431746339576568
391300,CNY,21.0,3.051624328769799,0.6115479616773144
391300,TWD,148.0,4.729038854805726,0.9477031773157767
391300,USD,4.99,4.99,1.0
391300,BRL,10.49,3.3519731586515418,0.6717381079462007
391300,JPY,498.0,4.395817794235123,0.8809254096663572
391300,TRY,10.0,2.6502492559425215,0.5311120753391826
391300,RUB,129.0,2.1447988627578125,0.4298194113743111
391300,EUR,4.99,5.3737907624644485,1.0769119764457813
391300,CLP,3000.0,4.642525533890436,0.9303658384549971
391300,INR,259.0,3.8424107195841293,0.7700221882934126
391300,IDR,45999.0,3.445084655972232,0.6903977266477419
391300,MYR,12.0,2.7086990547317478,0.5428254618700897
391300,MXN,55.99,2.7030197640518168,0.5416873274652939
391300,PHP,165.95,3.3347650350076976,0.6682895861738872
391300,KRW,5500.0,4.770371655318964,0.9559863036711351
391300,THB,129.0,3.6710301650540695,0.7356773877863867
391300,GBP,3.99,5.051803139208197,1.012385398638917
391300,COP,11900.0,4.0655267248595,0.8147348146011021
391300,NOK,36.0,4.372589837591081,0.8762705085352869
391300,PEN,14.95,4.5735577996751084,0.9165446492334887
391300,SGD,5.5,3.892099674549702,0.779979894699339
391300,HKD,39.0,5.0261352589703305,1.0072415348637938
391300,NZD,5.99,4.346920544243161,0.8711263615717757
391300,ZAR,55.0,4.08482442421986,0.818602089022016
391300,CHF,5.0,5.035185878921906,1.0090552863570954
391300,SAR,17.0,4.533756483938501,0.9085684336550102
391300,AED,17.0,4.6286476806799435,0.9275847055470828
444260,USD,0.99,0.99,1.0
444260,CAD,1.19,0.9119954998003572,0.9212075755559164
444260,CNY,6.0,0.8718926653627996,0.880699661982626
444260,TWD,22.0,0.7029652351738241,0.7100658941149739
444260,USD,0.99,0.99,1.0
444260,BRL,2.29,0.7317462853490972,0.739137661968785
444260,JPY,100.0,0.8826943361917918,0.8916104405977695
444260,TRY,2.1,0.5565523437479295,0.5621740845938682
444260,RUB,30.0,0.49879043319949123,0.5038287204035266
444260,ARS,13.99,0.8857794099024946,0.8947266766691865
444260,EUR,0.99,1.0661428566813234,1.076911976445781
444260,CLP,500.0,0.773754255648406,0.7815699552004102
444260,INR,42.0,0.6230936302028317,0.6293875052553856
444260,IDR,8499.0,0.6365306743865736,0.6429602771581552
444260,MYR,3.0,0.6771747636829369,0.6840149128110474
444260,MXN,13.39,0.646426766219929,0.6529563295150798
444260,PHP,35.95,0.7224152034258918,0.72971232669282
444260,PLN,3.59,0.8979168579012807,0.9069867251528089
444260,KRW,1100.0,0.9540743310637928,0.9637114455189827
444260,THB,23.0,0.6545247581104154,0.66113611930345
444260,UAH,21.0,0.7763140520089011,0.7841556080897991
444260,GBP,0.79,1.000231699241723,1.0103350497391141
444260,COP,2000.0,0.6832818024973949,0.6901836388862574
444260,KZT,250.0,0.7661179941041459,0.7738565597011575
444260,NOK,7.5,0.9109562161648087,0.9201577941058674
444260,PEN,2.5,0.7648089966011888,0.7725343400012008
444260,SGD,1.1,0.7784199349099404,0.7862827625352934
444260,VND,15000.0,0.6641042082709884,0.6708123315868569
444260,HKD,6.0,0.7732515783031277,0.7810622003061897
444260,ILS,3.5,0.9275208692195575,0.9368897668884418
444260,NZD,1.29,0.9361481639521998,0.9456042060123231
444260,ZAR,10.0,0.7426953498581563,0.7501973230890469
444260,CHF,1.0,1.0070371757843812,1.017209268469072
444260,CRC,500.0,0.9044444114382532,0.9135802135739931
444260,SAR,2.75,0.7334017841665222,0.7408098829964871
444260,AED,3.0,0.8168201789435193,0.8250708878217367
444260,UYU,24.0,0.8526919876868435,0.8613050380675187
444260,KWD,0.2,0.6560582054839906,0.662685056044435
444260,QAR,2.79,0.7662098701013375,0.7739493637387247
253190,USD,13.99,13.99,1.0
253190,CAD,14.99,11.488077766392735,0.8211635286914035
253190,CNY,45.0,6.539194990220998,0.4674192273210149
253190,TWD,368.0,11.758691206543968,0.8405068768080034
253190,USD,13.99,13.99,1.0
253190,BRL,26.99,8.624380891516216,0.6164675404943686
253190,JPY,1380.0,12.181181839446726,0.8707063502106308
253190,TRY,22.0,5.8305483630735475,0.41676542981226217
253190,RUB,299.0,4.971277984221596,0.35534510251762663
253190,ARS,169.99,10.76294795491959,0.7693315192937519
253190,EUR,13.99,15.06599855047648,1.0769119764457813
253190,CLP,7000.0,10.832559579077683,0.7743073323143448
253190,INR,459.0,6.809523244359519,0.48674219044742806
253190,IDR,112999.0,8.463034436405275,0.6049345558545586
253190,MYR,30.0,6.771747636829369,0.4840420040621422
253190,MXN,145.99,7.047934548203692,0.5037837418301424
253190,PHP,399.95,8.03699473185495,0.5744813961297319
253190,PLN,50.99,12.753420775595071,0.911609776668697
253190,KRW,15000.0,13.010104514506265,0.9299574349182462
253190,THB,299.0,8.508821855435402,0.60820742354792
253190,UAH,219.0,8.09584654237854,0.5786881016710893
253190,GBP,9.99,12.648499589145334,0.9041100492598524
253190,COP,30000.0,10.249227037460924,0.7326109390608238
253190,KZT,2250.0,6.895061946937314,0.4928564651134606
253190,NOK,96.0,11.660239566909551,0.8334695902008257
253190,PEN,36.95,11.303876969765572,0.8079969242148372
253190,SGD,14.0,9.907162807944696,0.7081603150782484
253190,VND,160000.0,7.08377822155721,0.506345834278571
253190,HKD,98.0,12.629775778951087,0.9027716782666967
253190,ILS,51.95,13.767059758844574,0.9840643144277751
253190,NZD,16.99,12.329579306626258,0.8813137460061656
253190,ZAR,149.0,11.06616071288653,0.7910050545308456
253190,CHF,14.0,14.098520460981337,1.0077570022145343
253190,CRC,6000.0,10.853332937259037,0.7757922042358139
253190,SAR,44.0,11.734428546664356,0.8387725908980955
253190,AED,43.0,11.707755898190445,0.8368660398992456
253190,UYU,319.0,11.333697669670961,0.8101284967598972
253190,KWD,2.6,8.528756671291879,0.6096323567756883
253190,QAR,32.99,9.059951116359542,0.6476019382673011
362790,USD,4.99,4.99,1.0
362790,CAD,5.49,4.207441423448707,0.8431746339576568
362790,CNY,21.0,3.051624328769799,0.6115479616773144
362790,TWD,148.0,4.729038854805726,0.9477031773157767
362790,USD,4.99,4.99,1.0
362790,BRL,10.49,3.3519731586515418,0.6717381079462007
362790,JPY,498.0,4.395817794235123,0.8809254096663572
362790,TRY,10.0,2.6502492559425215,0.5311120753391826
362790,RUB,129.0,2.1447988627578125,0.4298194113743111
362790,ARS,67.99,4.30479929086995,0.8626852286312525
362790,EUR,4.99,5.3737907624644485,1.0769119764457813
362790,CLP,3000.0,4.642525533890436,0.9303658384549971
362790,INR,259.0,3.8424107195841293,0.7700221882934126
362790,IDR,45999.0,3.445084655972232,0.6903977266477419
362790,MYR,12.0,2.7086990547317478,0.5428254618700897
362790,MXN,55.99,2.7030197640518168,0.5416873274652939
362790,PHP,165.95,3.3347650350076976,0.6682895861738872
362790,PLN,17.99,4.499588934162685,0.9017212292911192
362790,KRW,5500.0,4.770371655318964,0.9559863036711351
362790,THB,129.0,3.6710301650540695,0.7356773877863867
362790,UAH,99.0,3.65976624518482,0.7334200892153947
362790,GBP,3.99,5.051803139208197,1.012385398638917
362790,COP,11900.0,4.0655267248595,0.8147348146011021
362790,KZT,1050.0,3.217695575237413,0.6448287725926679
362790,NOK,36.0,4.372589837591081,0.8762705085352869
362790,PEN,14.95,4.5735577996751084,0.9165446492334887
362790,SGD,5.5,3.892099674549702,0.779979894699339
362790,VND,70000.0,3.099152971931279,0.6210727398659878
362790,HKD,39.0,5.0261352589703305,1.0072415348637938
362790,ILS,18.5,4.902610308731947,0.9824870358180253
362790,NZD,5.99,4.346920544243161,0.8711263615717757
362790,ZAR,55.0,4.08482442421986,0.818602089022016
362790,CHF,5.0,5.035185878921906,1.0090552863570954
362790,CRC,2400.0,4.341333174903615,0.8700066482772775
362790,SAR,17.0,4.533756483938501,0.9085684336550102
362790,AED,17.0,4.6286476806799435,0.9275847055470828
362790,UYU,120.0,4.2634599384342176,0.8544007892653742
362790,KWD,1.1,3.6083201301619483,0.7231102465254405
362790,QAR,12.99,3.5674072446653664,0.7149112714760253
697260,USD,0.99,0.99,1.0
697260,CAD,1.09,0.8353572225062096,0.8437951742486965
697260,CNY,6.0,0.8718926653627996,0.880699661982626
697260,TWD,30.0,0.9585889570552147,0.9682716737931462
697260,USD,0.99,0.99,1.0
697260,BRL,2.19,0.6997922990893113,0.7068609081710215
697260,JPY,98.0,0.865040449467956,0.8737782317858142
697260,TRY,2.0,0.5300498511885043,0.5354038900893984
697260,RUB,30.0,0.49879043319949123,0.5038287204035266
697260,ARS,13.99,0.8857794099024946,0.8947266766691865
697260,EUR,0.99,1.0661428566813234,1.076911976445781
697260,CLP,600.0,0.9285051067780872,0.9378839462404921
697260,INR,58.0,0.8604626321848629,0.8691541739241039
697260,IDR,9299.0,0.696446492660401,0.7034813057175768
697260,MYR,3.0,0.6771747636829369,0.6840149128110474
697260,MXN,12.99,0.6271160338459206,0.6334505392383036
697260,PHP,36.95,0.7425102021303673,0.7500103051821893
697260,PLN,3.59,0.8979168579012807,0.9069867251528089
697260,KRW,1100.0,0.9540743310637928,0.9637114455189827
697260,THB,29.0,0.8252703471826978,0.8336064112956543
697260,UAH,21.0,0.7763140520089011,0.7841556080897991
697260,GBP,0.79,1.000231699241723,1.0103350497391141
697260,COP,2500.0,0.8541022531217437,0.8627295486078219
697260,KZT,250.0,0.7661179941041459,0.7738565597011575
697260,NOK,7.0,0.8502258017538215,0.8588139411654763
697260,PEN,2.95,0.9024746159894028,0.911590521201417
697260,SGD,1.25,0.884568107852205,0.8935031392446515
697260,VND,15000.0,0.6641042082709884,0.6708123315868569
697260,HKD,8.0,1.0310021044041704,1.0414162670749196
697260,ILS,3.5,0.9275208692195575,0.9368897668884418
697260,NZD,1.19,0.8635785388396261,0.8723015543834607
697260,ZAR,12.0,0.8912344198297876,0.9002367877068561
697260,CHF,1.0,1.0070371757843812,1.017209268469072
697260,CRC,500.0,0.9044444114382532,0.9135802135739931
697260,SAR,4.0,1.0667662315149413,1.0775416479948903
697260,AED,3.5,0.9529568754341059,0.9625827024586928
697260,UYU,24.0,0.8526919876868435,0.8613050380675187
697260,KWD,0.2,0.6560582054839906,0.662685056044435
697260,QAR,2.79,0.7662098701013375,0.7739493637387247
292730,USD,59.99,59.99,1.0
292730,CAD,79.99,61.302958007588714,1.0218862811733407
292730,TWD,1720.0,54.95910020449898,0.9161376930238203
292730,USD,59.99,59.99,1.0
292730,BRL,199.9,63.87601853331203,1.064777771850509
292730,JPY,8532.0,75.31148076388368,1.2554005794946437
292730,TRY,209.0,55.3902094491987,0.9233240448274496
292730,RUB,1999.0,33.23606919885943,0.5540268244517325
292730,ARS,999.0,63.25186779789794,1.0543735255525577
292730,EUR,59.99,64.60394946698241,1.076911976445781
292730,CLP,44900.0,69.48313215722686,1.1582452434943633
292730,INR,4299.0,63.77808372004699,1.0631452528762626
292730,IDR,792000.0,59.316660091089105,0.9887757974843991
292730,MYR,234.0,52.81963156726908,0.8804739384442253
292730,MXN,1199.0,57.88392029108998,0.9648928203215532
292730,PHP,2799.0,56.24590137382673,0.9375879542228159
292730,PLN,254.8,63.7295864605143,1.0623368304803182
292730,KRW,67900.0,58.89240643566503,0.9817037245485085
292730,THB,2099.0,59.73249857712009,0.9957075942177044
292730,UAH,1608.0,59.44347598239586,0.9908897479979306
292730,GBP,39.99,50.631981838831024,0.8440070318191536
292730,COP,199900.0,68.29401615961463,1.1384233398835577
292730,KZT,20732.0,63.53263301506861,1.0590537258721222
292730,NOK,499.0,60.60895358216527,1.010317612638194
292730,PEN,249.9,76.45030730025483,1.2743841857018643
292730,SGD,76.9,54.418629995067654,0.9071283546435681
292730,HKD,455.0,58.63824468798719,0.9774669892980028
292730,ILS,210.61,55.81290579038029,0.9303701581993714
292730,NZD,109.95,79.7903028112747,1.3300600568640557
292730,ZAR,999.0,74.19526545082982,1.2367938898288018
292730,CHF,69.0,69.4855651291223,1.158285799785336
292730,CRC,34365.0,62.16246439815114,1.036213775598452
292730,SAR,249.0,66.40619791180511,1.1069544576063528
292730,AED,249.0,67.7960748523121,1.1301229346943173
292730,UYU,1751.0,62.21098626831929,1.037022608240028
292730,KWD,18.14,59.504479237397945,0.9919066383963651
292730,QAR,218.44,59.989564166643774,0.9999927348998795
366670,USD,6.99,6.99,1.0
366670,CAD,7.79,5.970121801214103,0.8540946782852794
366670,CNY,34.0,4.9407251037225315,0.7068276257113779
366670,TWD,208.0,6.6462167689161555,0.9508178496303512
366670,USD,6.99,6.99,1.0
366670,BRL,17.99,5.748522128135484,0.8223922930093682
366670,JPY,698.0,6.161206466618706,0.8814315402887991
366670,TRY,13.0,3.445324032725278,0.49289328079045464
366670,RUB,249.0,4.1399605955557774,0.5922690408520426
366670,ARS,94.99,6.014309231353678,0.8604161990491671
366670,EUR,6.99,7.527614715356012,1.0769119764457813
366670,CLP,4000.0,6.190034045187248,0.8855556573944561
